original_word	lemmatized_word
pills	pill
pilot	pilot
pilots	pilot
pima	pima
pimple	pimple
pin	pin
pinch	pinch
pinched	pinched
pinching	pinching
pine	pine
pineapple	pineapple
pineapples	pineapple
pines	pine
ping	ping
pink	pink
pinkish	pinkish
pins	pin
pint	pint
pintado	pintado
pinter	pinter
pinto	pinto
pioneer	pioneer
pioneers	pioneer
pious	pious
pipe	pipe
pipers	piper
pipes	pipe
piping	piping
pique	pique
piranhas	piranha
piss	piss
pisses	piss
pissing	pissing
pistol	pistol
pit	pit
pita	pita
pitch	pitch
pitched	pitched
pitcher	pitcher
pitied	pitied
pities	pity
pitiful	pitiful
pits	pit
pity	pity
pitying	pitying
place	place
placed	placed
placenta	placenta
places	place
placing	placing
plague	plague
plain	plain
plains	plain
plait	plait
plaited	plaited
plaiting	plaiting
plaits	plait
plan	plan
plane	plane
planes	plane
planing	planing
plank	plank
planking	planking
planks	plank
planned	planned
planning	planning
plans	plan
plant	plant
plantain	plantain
plantains	plantain
plantation	plantation
plantations	plantation
planted	planted
planter	planter
planters	planter
planting	planting
plants	plant
plaster	plaster
plastered	plastered
plastic	plastic
plate	plate
plateau	plateau
plateaus	plateau
plates	plate
platform	platform
platforms	platform
platter	platter
play	play
played	played
player	player
players	player
playfully	playfully
playground	playground
playing	playing
plays	play
plaza	plaza
pleaded	pleaded
pleasant	pleasant
please	please
pleased	pleased
pleases	plea
pleasure	pleasure
pleiades	pleiades
plenitude	plenitude
plentiful	plentiful
plenty	plenty
pliers	plier
plot	plot
plots	plot
plough	plough
ploughed	ploughed
ploughing	ploughing
ploughs	plough
plover	plover
plow	plow
plowed	plowed
plowing	plowing
pluck	pluck
plucked	plucked
plucking	plucking
plucks	pluck
plug	plug
plum	plum
plums	plum
plundered	plundered
plunge	plunge
plunged	plunged
plunges	plunge
plural	plural
plus	plus
plyed	plyed
plymouth	plymouth
plywood	plywood
pm	pm
poach	poach
poaching	poaching
pocket	pocket
pockets	pocket
pod	pod
pods	pod
poem	poem
poet	poet
point	point
pointed	pointed
pointing	pointing
points	point
poison	poison
poke	poke
poked	poked
pokes	poke
poking	poking
polar	polar
pole	pole
polecat	polecat
poles	pole
police	police
policeman	policeman
policemen	policeman
policy	policy
polished	polished
polishing	polishing
polite	polite
politely	politely
political	political
politics	politics
polo	polo
pond	pond
ponder	ponder
pondered	pondered
pondering	pondering
ponds	pond
pone	pone
pones	pone
pong	pong
ponies	pony
pontoons	pontoon
pontos	pontos
pony	pony
ponycart	ponycart
pool	pool
poop	poop
poor	poor
poorer	poorer
poorest	poorest
poorly	poorly
popcorns	popcorn
pope	pope
popes	pope
poplar	poplar
poplin	poplin
popped	popped
popping	popping
pops	pop
popular	popular
populate	populate
populated	populated
population	population
porc	porc
porch	porch
porcs	porc
porcupine	porcupine
pork	pork
porridge	porridge
port	port
porte	porte
porter	porter
porters	porter
portion	portion
ports	port
pose	pose
posed	posed
poser	poser
posess	pose
position	position
positions	position
posses	posse
possess	posse
possessed	possessed
possesses	posse
possessing	possessing
possession	possession
possessions	possession
possible	possible
possibly	possibly
post	post
postage	postage
postcards	postcard
posterity	posterity
posting	posting
postman	postman
postpone	postpone
postponed	postponed
posts	post
pot	pot
potato	potato
potatoes	potato
potbelly	potbelly
potential	potential
pots	pot
pouches	pouch
poulterers	poulterer
poultice	poultice
poultry	poultry
pound	pound
pounded	pounded
pounders	pounder
pounding	pounding
pounds	pound
pour	pour
poured	poured
pouring	pouring
pours	pours
poverty	poverty
pow	pow
powder	powder
power	power
powerful	powerful
powers	power
pox	pox
practical	practical
practically	practically
practice	practice
practiced	practiced
practices	practice
practicing	practicing
practise	practise
practised	practised
praise	praise
praised	praised
praises	praise
praising	praising
prank	prank
prankster	prankster
prawns	prawn
pray	pray
prayed	prayed
prayer	prayer
prayers	prayer
praying	praying
prays	prays
preach	preach
preached	preached
preacher	preacher
preachers	preacher
precaution	precaution
precede	precede
precedes	precedes
preceding	preceding
precious	precious
precipice	precipice
precisely	precisely
predication	predication
predictions	prediction
prefect	prefect
prefecture	prefecture
prefectures	prefecture
prefer	prefer
prefered	prefered
preferences	preference
preferred	preferred
prefers	prefers
prefixes	prefix
pregnancy	pregnancy
pregnant	pregnant
premiers	premier
premises	premise
prep	prep
preparation	preparation
preparations	preparation
prepare	prepare
prepared	prepared
preparedness	preparedness
prepares	prepares
preparing	preparing
presbyterian	presbyterian
presence	presence
present	present
presentation	presentation
presented	presented
presenter	presenter
presenting	presenting
presently	presently
presents	present
preserve	preserve
preserved	preserved
president	president
presides	presides
press	press
pressed	pressed
presses	press
pressing	pressing
pressure	pressure
prestige	prestige
presumably	presumably
presume	presume
presumed	presumed
pretend	pretend
pretended	pretended
pretending	pretending
pretends	pretend
prettier	prettier
prettiest	prettiest
pretty	pretty
prevaricated	prevaricated
prevent	prevent
prevented	prevented
preventing	preventing
prevents	prevents
previous	previous
previously	previously
prey	prey
price	price
prick	prick
pricked	pricked
pricker	pricker
pricking	pricking
prickly	prickly
pride	pride
pried	pried
priest	priest
priests	priest
primary	primary
prime	prime
primitive	primitive
prince	prince
principal	principal
principals	principal
principle	principle
principles	principle
printed	printed
printers	printer
printing	printing
prints	print
prior	prior
priorities	priority
priority	priority
prison	prison
prisoner	prisoner
prisoners	prisoner
prisons	prison
private	private
privately	privately
privileged	privileged
prize	prize
prizes	prize
probably	probably
problem	problem
problems	problem
proceed	proceed
process	process
processed	processed
processes	process
processing	processing
procession	procession
procured	procured
produce	produce
produced	produced
producers	producer
produces	produce
producing	producing
product	product
production	production
productive	productive
productively	productively
products	product
profession	profession
professional	professional
professionals	professional
professor	professor
professors	professor
proficiency	proficiency
profit	profit
profitable	profitable
program	program
programmes	programme
progress	progress
progressed	progressed
progresses	progress
progressively	progressively
prohibited	prohibited
project	project
projects	project
prominent	prominent
promise	promise
promised	promised
promises	promise
promotion	promotion
prone	prone
pronk	pronk
pronounce	pronounce
pronounced	pronounced
pronto	pronto
pronunciation	pronunciation
proof	proof
propagate	propagate
propagated	propagated
propagates	propagates
propagating	propagating
proper	proper
properly	properly
properties	property
property	property
prophet	prophet
proposal	proposal
propose	propose
proposed	proposed
proposes	proposes
proposing	proposing
proprietors	proprietor
pros	pro
prosecuted	prosecuted
prosecution	prosecution
prosecutor	prosecutor
prosper	prosper
prosperity	prosperity
prosperous	prosperous
prostitute	prostitute
prostitution	prostitution
protect	protect
protected	protected
protecting	protecting
protection	protection
protector	protector
protects	protects
protesting	protesting
proud	proud
proudly	proudly
prove	prove
proved	proved
proverb	proverb
proverbs	proverb
proves	prof
provide	provide
provided	provided
provident	provident
provider	provider
provides	provides
providing	providing
province	province
provincial	provincial
provision	provision
provisions	provision
provoke	provoke
prowl	prowl
prowled	prowled
prune	prune
pruning	pruning
ps	p
psychologist	psychologist
pt	pt
pu	pu
pub	pub
puberty	puberty
public	public
published	published
pubs	pub
pudding	pudding
puddle	puddle
pueblo	pueblo
pueblos	pueblo
puff	puff
puffed	puffed
pul	pul
pull	pull
pulled	pulled
pulling	pulling
pulls	pull
pulpit	pulpit
puma	puma
pumas	puma
pump	pump
pumpkin	pumpkin
pumpkins	pumpkin
pumps	pump
punch	punch
punched	punched
punches	punch
punching	punching
pung	pung
punish	punish
punished	punished
punishment	punishment
pupil	pupil
pupils	pupil
puppies	puppy
purchase	purchase
purchased	purchased
pure	pure
puree	puree
purely	purely
purer	purer
purest	purest
purified	purified
purify	purify
purifying	purifying
purple	purple
purpose	purpose
purposeful	purposeful
purposes	purpose
purse	purse
pursue	pursue
pursued	pursued
pursuing	pursuing
purus	purus
pus	pu
push	push
pushed	pushed
pushes	push
pushing	pushing
put	put
putin	putin
puting	puting
puts	put
puttee	puttee
puttees	puttee
putting	putting
puzzled	puzzled
pyjama	pyjama
pyjamas	pyjama
pyrite	pyrite
python	python
q	q
qadi	qadi
qadis	qadi
quadrangle	quadrangle
qualified	qualified
quality	quality
quantities	quantity
quantity	quantity
quarantine	quarantine
quarrel	quarrel
quarreled	quarreled
quarreling	quarreling
quarrelled	quarrelled
quarrelling	quarrelling
quarrels	quarrel
quarrelsome	quarrelsome
quart	quart
quarter	quarter
quartern	quartern
quarters	quarter
quay	quay
queen	queen
queer	queer
quenched	quenched
question	question
questioned	questioned
questioner	questioner
questioning	questioning
questions	question
queue	queue
quick	quick
quicker	quicker
quickly	quickly
quid	quid
quiet	quiet
quietly	quietly
quilt	quilt
quit	quit
quite	quite
quito	quito
quits	quits
quivering	quivering
quota	quota
quran	quran
rabbit	rabbit
rabbits	rabbit
race	race
raced	raced
races	race
racetrack	racetrack
racing	racing
rack	rack
racket	racket
radio	radio
radios	radio
raft	raft
rafted	rafted
rafter	rafter
rafts	raft
rag	rag
rags	rag
raid	raid
raided	raided
raids	raid
rail	rail
railroad	railroad
railroads	railroad
rails	rail
railway	railway
rain	rain
rainbow	rainbow
rainbows	rainbow
rained	rained
rainfall	rainfall
raining	raining
rainmakers	rainmaker
rainmaking	rainmaking
rains	rain
rainstorm	rainstorm
rainwater	rainwater
rainy	rainy
raise	raise
raised	raised
raises	raise
raising	raising
raisins	raisin
rake	rake
raked	raked
raking	raking
ram	ram
rama	rama
ramadan	ramadan
ramas	rama
rambutan	rambutan
rammed	rammed
ran	ran
ranch	ranch
ranches	ranch
rand	rand
random	random
randomly	randomly
rang	rang
range	range
ranger	ranger
rank	rank
rankin	rankin
ranking	ranking
rankling	rankling
ranks	rank
rap	rap
raped	raped
rapeseed	rapeseed
rapeseeds	rapeseed
rapidly	rapidly
rare	rare
rarely	rarely
rascal	rascal
rase	rase
rasp	rasp
raspberries	raspberry
rat	rat
rate	rate
rates	rate
rather	rather
rating	rating
ration	ration
rations	ration
rats	rat
rattan	rattan
ratting	ratting
rattle	rattle
rattling	rattling
raven	raven
ravine	ravine
raw	raw
raws	raw
ray	ray
rayon	rayon
rayons	rayon
rays	ray
re	re
reach	reach
reached	reached
reaches	reach
reaching	reaching
react	react
reacted	reacted
reacting	reacting
read	read
reader	reader
readiness	readiness
reading	reading
reads	read
ready	ready
real	real
realise	realise
realised	realised
realises	realises
realising	realising
realize	realize
realized	realized
realizes	realizes
realizing	realizing
really	really
reap	reap
reaped	reaped
reappeared	reappeared
rear	rear
rearing	rearing
reason	reason
reasoning	reasoning
reasons	reason
reassembled	reassembled
reassuringly	reassuringly
reb	reb
rebels	rebel
rebuild	rebuild
rebuilt	rebuilt
rebuke	rebuke
rebuking	rebuking
recall	recall
recalled	recalled
recede	recede
recedes	recedes
receding	receding
receipt	receipt
receive	receive
received	received
receiver	receiver
receives	receives
receiving	receiving
recent	recent
recently	recently
reception	reception
recipients	recipient
recite	recite
reckon	reckon
recognise	recognise
recognised	recognised
recognises	recognises
recognising	recognising
recognize	recognize
recognized	recognized
recognizes	recognizes
recollection	recollection
recommend	recommend
recompense	recompense
reconcile	reconcile
reconciled	reconciled
reconciliation	reconciliation
reconsider	reconsider
record	record
recorded	recorded
recorder	recorder
recorders	recorder
recording	recording
recordings	recording
records	record
recount	recount
recounted	recounted
recounts	recount
recover	recover
recovered	recovered
recovering	recovering
recovers	recovers
recovery	recovery
recruited	recruited
recruiting	recruiting
rectangular	rectangular
red	red
reddish	reddish
redeemed	redeemed
redemption	redemption
redhead	redhead
redness	redness
redo	redo
redone	redone
reduce	reduce
reduced	reduced
reduces	reduces
reducing	reducing
reed	reed
reef	reef
reel	reel
reeled	reeled
refer	refer
referee	referee
reference	reference
referendum	referendum
refering	refering
referred	referred
referring	referring
refers	refers
refine	refine
refined	refined
reflecting	reflecting
reflection	reflection
reforming	reforming
refrain	refrain
refresh	refresh
refreshing	refreshing
refreshments	refreshment
refuel	refuel
refueled	refueled
refuge	refuge
refugees	refugee
refugess	refuge
refuse	refuse
refused	refused
refuses	refuse
refusing	refusing
regard	regard
regarded	regarded
regarding	regarding
regardless	regardless
regards	regard
regime	regime
regiments	regiment
regina	regina
region	region
regional	regional
regions	region
register	register
registered	registered
registration	registration
regress	regress
regret	regret
regreted	regreted
regretful	regretful
regrets	regret
regretted	regretted
regular	regular
regularly	regularly
regulate	regulate
regulated	regulated
regulating	regulating
regulation	regulation
regulations	regulation
rehearsed	rehearsed
reign	reign
reigning	reigning
reigns	reign
reindeer	reindeer
reindeers	reindeer
reins	rein
reject	reject
rejected	rejected
rejects	reject
rejoice	rejoice
rejoiced	rejoiced
rejoicing	rejoicing
relate	relate
related	related
relating	relating
relation	relation
relations	relation
relationship	relationship
relationships	relationship
relative	relative
relatives	relative
relax	relax
relaxed	relaxed
release	release
released	released
relentlessly	relentlessly
relevance	relevance
reliable	reliable
relic	relic
relief	relief
relieve	relieve
relieved	relieved
religion	religion
religions	religion
religious	religious
relish	relish
relishing	relishing
relocate	relocate
relocated	relocated
reluctantly	reluctantly
rely	rely
relying	relying
remain	remain
remainder	remainder
remained	remained
remaining	remaining
remains	remains
remarkable	remarkable
remarried	remarried
remarry	remarry
remedies	remedy
remedy	remedy
remember	remember
remembered	remembered
remembering	remembering
remembers	remembers
remind	remind
reminded	reminded
reminds	reminds
remorse	remorse
remote	remote
removal	removal
remove	remove
removed	removed
remover	remover
removes	remove
removing	removing
remuneration	remuneration
rendered	rendered
rendezvous	rendezvous
renew	renew
renovate	renovate
renovated	renovated
rent	rent
rented	rented
repair	repair
repaired	repaired
repairers	repairer
repairing	repairing
repairs	repair
repay	repay
repeat	repeat
repeated	repeated
repeatedly	repeatedly
repeating	repeating
repeats	repeat
repellent	repellent
repent	repent
repentant	repentant
repetition	repetition
replace	replace
replaced	replaced
replacement	replacement
replayed	replayed
replete	replete
replied	replied
replies	reply
reply	reply
replying	replying
report	report
reported	reported
reporting	reporting
reports	report
represent	represent
representative	representative
represents	represents
reprimands	reprimand
reproach	reproach
reproduce	reproduce
reproduces	reproduces
reproducing	reproducing
reproduction	reproduction
republican	republican
reputation	reputation
request	request
requested	requested
require	require
required	required
requirements	requirement
requires	requires
requisitioned	requisitioned
res	re
rescue	rescue
rescued	rescued
researched	researched
resell	resell
resemblance	resemblance
resemble	resemble
resembled	resembled
resembles	resembles
resembling	resembling
reservation	reservation
reservations	reservation
reserve	reserve
reserved	reserved
reserves	reserve
reservoir	reservoir
